codigo,nome,tipo,descricao,exercicio
19991900000000,"Receitas de Subvenäes",S,"Registra o valor de recursos recebidos pelo ¢rgao, fundo ou entidade a t¡tulo de subvencao economica.",2025
19992000000000,"Retribuicao pela tributacao, Fiscalizacao, Arrecadacao, cobranca e Recolhimento das contribuicoes Sociais de Terceiros",S,"Registra o valor de retribuiäes pelos servicos prestados pela Secretaria Especial da Receita Federal do Brasil relativos ao planejamento,  execucao, ao acompanhamento e  avaliacao das atividades relativas  tributacao, fiscalizacao, arrecadacao, cobranca e recolhimento das contribuicoes sociais do Sistema ?S?.",2025
19992100000000,"Resultado Positivo das Operacoes de Comercializacao de Energia no ¶mbito da CCEE",S,"Registra o valor de resultado positivo entre o total de energia comprada e o total de energia consumida, comercializado pela Cmara de Comercializacao de Energia Eltrica ? CCEE no mercado livre.",2025
19992200000000,"Valores nao Tribut rios Auferidos pela Uniao Junto a Operadoras Ferrovi rias",S,"Registra o ingresso de recursos oriundos de valores nao tribut rios auferidos pela Uniao junto a operadoras ferrovi rias que nao sejam classificaveis como Outorgas, Multas ou Indenizaäes.",2025
19999900000000,"Outras Receitas",S,"Agrega receitas que nao se enquadram nos itens anteriores.",2025
19999910000000,"Outras Receitas Administradas pela RFB",A,"Registra receitas Administradas pela RFB que nao se enquadrem em nenhuma outra classificacao especifica.",2025
19999920000000,"Outras Receitas nao Arrecadadas e nao Projetadas pela RFB - Primarias  ",A,"Registra as  receitas Primarias, inclusive as receitas de estados, DF e Municipios, que nao se enquadram nos itens anteriores.",2025
19999930000000,"Outras Receitas nao Arrecadadas e nao Projetadas pela RFB - Financeiras",A,"Registra as  receitas financeiras, inclusive as receitas de estados, DF e Municipios, que nao se enquadram nos itens anteriores.",2025
20000000000000,"Receitas de Capital",S,""Agrega as receitas de capital, que sao as provenientes da realizacao de recursos financeiros oriundos de constituicao de Dividas",2025
21000000000000,"Operacoes de Credito",S,"Agrega as Operacoes de Credito, que sao compromissos financeiros assumidos em razao de m£tuo, abertura de Credito, emissao e aceite de t¡tulo, aquisicao financiada de bens, recebimento antecipado de valores provenientes da venda a termo de bens e servicos, arrendamento mercantil e outras Operacoes assemelhadas, inclusive com o uso de derivativos financeiros. Equipara-se, ainda,  operacao de Credito, a assuncao, o reconhecimento ou a confissao de Dividas pelo ente da Federacao.",2025
21100000000000,"Operacoes de Credito - Mercado Interno",S,"Agrega as Operacoes de Credito internas, que compreendem os recursos decorrentes da colocacao no mercado interno de titulos Publicos, financiamentos ou emprstimos obtidos no pa¡s junto a entidades estatais ou particulares.",2025
21110000000000,"titulos de Responsabilidade do Tesouro Nacional - Mercado Interno",S,""Agrega recursos provenientes da colocacao, no mercado interno, de titulos de responsabilidade do Tesouro Nacional, conforme autorizado na Lei n§ 10.179, de 6 de fevereiro de 2001, e com as caracter¡sticas definidas no Decreto n§ 9.292, de 23 de fevereiro de 2018, destinados aos diversos fins especificados em normativos legais. Os titulos da Divida Publica podem ser emitidos com trs finalidades: financiar o dficit orament rio",2025
21110100000000,"titulos de Responsabilidade do Tesouro Nacional - Mercado Interno, Exceto Refinanciamento da Divida Publica",S,"Registra recursos provenientes da colocacao, no mercado interno, de titulos de responsabilidade do Tesouro Nacional, conforme autorizado na Lei n§ 10.179, de 6 de fevereiro de 2001, e com as caracter¡sticas definidas no Decreto n§ 9.292, de 23 de fevereiro de 2018, destinados aos diversos fins especificados em normativos legais, excetuados aqueles destinados ao refinanciamento da Divida Publica federal.",2025
21110200000000,"titulos de Responsabilidade do Tesouro Nacional - Refinanciamento da Divida Publica Federal no Mercado Interno",S,"Registra os recursos provenientes da colocacao, no mercado interno, de titulos de responsabilidade do Tesouro Nacional, conforme autorizado na Lei n§ 10.179, de 6 de fevereiro de 2001, e com as caracter¡sticas definidas no Decreto n§ 9.292, de 23 de fevereiro de 2018, destinados ao refinanciamento da Divida Publica mobili ria. A Lei Complementar n§ 101, de 4 de maio de 2000, Lei de Responsabilidade Fiscal - LRF, define o refinanciamento da Divida mobili ria, como sendo a emissao de titulos para pagamento do principal acrescido da atualizacao monet ria.",2025
21110300000000,"titulos da Divida Agr ria - TDA",S,"Registra os titulos da Divida Agr ria - TDA, que foram criados para viabilizar o pagamento das indenizaäes, para fins de reforma agr ria, conforme disposto na Lei n§ 4.504, de 30 de novembro de 1964. Os recursos oriundos da emissao desses titulos sao destinados ao cumprimento das indenizaäes por desapropriaäes de im¢veis rurais para fins de colonizacao e reforma agr ria, dentro das aäes previstas no Plano Nacional de Reforma Agr ria.",2025
21120000000000,"Operacoes de Credito Contratuais - Mercado Interno",S,"Agrega as receitas provenientes de obrigacoes contratuais no mercado interno, decorrentes de financiamentos ou emprstimos, inclusive arrendamento mercantil, ou concessao de qualquer garantia que represente compromisso, autorizadas por leis especificas.",2025
21120100000000,"Operacoes de Credito Contratuais - Mercado Interno",S,"Registra as receitas provenientes de obrigacoes contratuais no mercado interno, decorrentes de financiamentos ou emprstimos, inclusive arrendamento mercantil, ou concessao de qualquer garantia que represente compromisso, autorizadas por leis especificas.",2025
21125000000000,"Operacoes de Credito Internas para Programas de Educacao",S,"Registra o valor da arrecadacao de receita com Operacoes de Credito internas relativas a programas de educacao.",2025
21125100000000,"Operacoes de Credito Internas para Programas de Saude",S,"Registra o valor da arrecadacao de receita com Operacoes de Credito internas relativas a programas de Saude.",2025
21125200000000,"Operacoes de Credito Internas para Programas de Saneamento",S,"Registra o valor da arrecadacao de receita com Operacoes de Credito internas relativas a programas de saneamento.",2025
21125300000000,"Operacoes de Credito Internas para Programas de Meio Ambiente",S,"Registra o valor da arrecadacao de receita com Operacoes de Credito internas relativas a programas de meio ambiente.",2025
21125400000000,"Operacoes de Credito Internas para Programas de Modernizacao da Administracao Publica",S,"Registra o valor da arrecadacao da receita com Operacoes de Credito internas relativas a programas de modernizacao da m quina Publica.",2025
21125500000000,"Operacoes de Credito Internas para Refinanciamento da Divida Contratual",S,"Registra o valor da arrecadacao da receita com Operacoes de Credito internas para refinanciamento da Divida contratual.",2025
21125600000000,"Operacoes de Credito Internas para Programas de Moradia Popular",S,"Registra o valor da arrecadacao da receita de Operacoes de Credito internas relativas a programas de moradia popular.",2025
21130000000000,"Emprstimos Compuls¢rios",S,""Agrega as receitas decorrentes de emprstimos compuls¢rios. O art. 148 da Constituicao estabelece que a Uniao, mediante lei complementar, poder  instituir emprstimos compuls¢rios para atender a despesas extraordin rias, decorrentes de calamidade Publica, de guerra externa ou sua iminncia",2025
21130100000000,"Emprstimos Compuls¢rios",S,""Registra as receitas decorrentes de emprstimos compuls¢rios. O art. 148 da Constituicao estabelece que a Uniao, mediante lei complementar, poder  instituir emprstimos compuls¢rios para atender a despesas extraordin rias, decorrentes de calamidade Publica, de guerra externa ou sua iminncia",2025
21190000000000,"Outras Operacoes de Credito - Mercado Interno",S,"Agrega receitas decorrentes da contratacao de operacao de Credito no mercado interno nao contempladas nos itens anteriores.",2025
21199900000000,"Outras Operacoes de Credito - Mercado Interno",S,"Registra receitas decorrentes da contratacao de operacao de Credito no mercado interno nao contempladas nos itens anteriores, assim como a atualizacao monet ria do refinanciamento da Divida Publica com base no IGP-M, quando tal atualizacao  superior aos fatores de remuneracao do t¡tulo (indexador, des gio e juros).",2025
21200000000000,"Operacoes de Credito - Mercado Externo",S,"Agrega as receitas de Operacoes de Credito externas. Compreendem os recursos decorrentes da colocacao no mercado externo de titulos Publicos, financiamentos ou emprstimos obtidos no pa¡s junto a entidades estatais ou particulares.",2025
21210000000000,"titulos de Responsabilidade do Tesouro Nacional - Mercado Externo",S,""Agrega os recursos provenientes da colocacao, no mercado externo, de titulos de responsabilidade do Tesouro Nacional, conforme autorizado na Lei n§ 10.179, de 6 de fevereiro de 2001, e com as caracter¡sticas definidas no Decreto n§ 9.292, de 23 de fevereiro de 2018, destinados aos diversos fins especificados em normativos legais. Os titulos da Divida Publica podem ser emitidos com trs finalidades: financiar o dficit orament rio",2025
21210100000000,"titulos de Responsabilidade do Tesouro Nacional - exceto Refinanciamento da Divida Publica Federal no Mercado Externo",S,"Registra os recursos provenientes da colocacao, no mercado externo, de titulos de responsabilidade do Tesouro Nacional, conforme autorizado na Lei n§ 10.179, de 6 de fevereiro de 2001, e com as caracter¡sticas definidas no Decreto n§ 9.292, de 23 de fevereiro de 2018, destinados a fins especificos, autorizados em normativos legais. As Operacoes externas, de natureza financeira, dependem, ainda, de autorizacao do Senado Federal, conforme disposto na Constituicao Federal, art. 52.",2025
21210200000000,"titulos de Responsabilidade do Tesouro Nacional - Refinanciamento da Divida Publica Federal no Mercado Externo",S,"Registra os recursos provenientes da colocacao, no mercado externo, de titulos de responsabilidade do Tesouro Nacional, conforme autorizado na Lei n§ 10.179, de 6 de fevereiro de 2001, e com as caracter¡sticas definidas no Decreto n§ 9.292, de 23 de fevereiro de 2018, destinados ao refinanciamento da Divida Publica. A Lei de Responsabilidade Fiscal - LRF define o refinanciamento da Divida mobili ria como sendo a emissao de titulos para pagamento do principal acrescido da atualizacao monet ria.",2025
21220000000000,"Operacoes de Credito Contratuais - Mercado Externo",S,"Agrega as receitas provenientes de obrigacoes contratuais externas, decorrentes de financiamentos ou emprstimos, inclusive arrendamento mercantil, ou concessao de qualquer garantia que represente compromisso, relativas a programas de governo, tais como: educacao, Saude, saneamento, meio ambiente, dentre outros.",2025
21220100000000,"Operacoes de Credito Contratuais - Mercado Externo",S,"Registra as receitas provenientes de obrigacoes contratuais externas, decorrentes de financiamentos ou emprstimos, inclusive arrendamento mercantil, ou concessao de qualquer garantia que represente compromisso, relativas a programas de governo, tais como: educacao, Saude, saneamento, meio ambiente, dentre outros.",2025
21225000000000,"Operacoes de Credito Externas para Programas de Educacao",S,"Registra o valor da arrecadacao de receita com Operacoes de Credito externas relativas a programas de educacao.",2025
21225100000000,"Operacoes de Credito Externas para Programas de Saude",S,"Registra o valor da arrecadacao de receita com Operacoes de Credito externas relativas a programas de Saude.",2025
21225200000000,"Operacoes de Credito Externas para Programas de Saneamento",S,"Registra o valor da arrecadacao de receita com Operacoes de Credito externas relativas a programas de saneamento.",2025
21225300000000,"Operacoes de Credito Externas para Programas de Meio Ambiente",S,"Registra o valor da arrecadacao de receita com Operacoes de Credito externas relativas a programas de meio ambiente.",2025
21225400000000,"Operacoes de Credito Externas para Programas de Modernizacao da Administracao Publica",S,"Registra o valor da arrecadacao de receita com Operacoes de Credito externas relativas a programas de modernizacao da m quina Publica.",2025
21225500000000,"Operacoes de Credito Externas para Refinanciamento da Divida Contratual",S,"Registra o valor da arrecadacao da receita com Operacoes de Credito externas para refinanciamento da Divida contratual.",2025
21290000000000,"Outras Operacoes de Credito - Mercado Externo",S,"Agrega os recursos provenientes de outras Operacoes de Credito externas que nao se enquadram nos itens anteriores.",2025
21299900000000,"Outras Operacoes de Credito - Mercado Externo",S,"Registra os recursos provenientes de outras Operacoes de Credito externas que nao se enquadram nos itens anteriores.",2025
22000000000000,"Alienacao de Bens",S,"Agrega os recursos provenientes da venda de bens m¢veis e im¢veis e da alienacao ou resgate de titulos.",2025
22100000000000,"Alienacao de Bens M¢veis",S,"Agrega o valor da receita de alienacao de bens m¢veis tais como: mercadorias, bens inserv¡veis ou desnecess rios, dentre outros.",2025
22110000000000,"Alienacao de titulos, Valores Mobili rios e Aplicaäes Congneres",S,"Agrega o valor da receita obtida com a alienacao ou resgate de titulos e valores mobili rios.",2025
22110100000000,"Alienacao de titulos, Valores Mobili rios e Aplicaäes Congneres Tempor rias",S,"Registra o valor da receita obtida com a alienacao de titulos, valores mobili rios e aplicacao congneres de car ter tempor rio, cujo registro nao impacta a Divida consolidada Liquida (DCL), por representar troca de haveres financeiros por disponibilidade de caixa.",2025
22110200000000,"Alienacao de titulos, Valores Mobili rios e Aplicaäes Congneres Permanentes",S,"Registra o valor da receita obtida com a alienacao de titulos, valores mobili rios e aplicacao congneres de car ter permanente, cujo registro impacta a Divida consolidada Liquida (DCL), por aumentar o valor da disponibilidade de caixa.",2025
22120000000000,"Alienacao de Estoques",S,"Agrega as receitas provenientes da venda de estoques Publicos ou privados, em consonncia com a pol¡tica agr¡cola nacional.",2025
22120100000000,"Alienacao de Estoques da Pol¡tica de Garantia de precos minimos - PGPM",S,"Registra as receitas provenientes da venda de produtos agr¡colas contemplados pela pol¡tica agr¡cola, na forma disposta do art. 174, da Constituicao Federal, de 1988, cujo objetivo  exercer a funcao de planejamento promovendo, regulando, fiscalizando, controlando e  avaliando as atividades de suprir necessidades e de assegurar o incremento da producao e da produtividade agr¡cola, regulando o abastecimento interno, especialmente o alimentar, reduzindo as disparidades regionais.",2025
22120200000000,"Alienacao de Estoques Comerciais Destinados a Programas Sociais",S,"Registra as receitas provenientes da venda de produtos aliment¡cios, higinicos e de limpeza, destinados ao atendimento de programas sociais e institucionais de abastecimento alimentar (parcerias e cestas b sicas), promovidas por instituiäes publicas, objeto de acordo, contrato, convnio ou instrumentos congneres.",2025
22120300000000,"Alienacao de Estoques do Programa de Aquisicao de Alimentos - PAA",S,"Agrega as receitas provenientes da alienacao de estoques de alimentos pela Companhia Nacional de Abastecimento - CONAB, cujos produtos foram adquiridos mediante recursos transferidos pelo Ministrio do Desenvolvimento Social e Combate  Fome - MDS.",2025
22120400000000,"Alienacao de Estoques de Caf - FUNCAF",S,"Agrega as receitas provenientes da venda de estoques de caf, contemplados pela pol¡tica de garantia de precos minimos, adquiridos com recursos do Tesouro Nacional.",2025
22130000000000,"Alienacao de Bens M¢veis e Semoventes",S,"Agrega as receitas provenientes da alienacao de  bens m¢veis e semoventes. Compreende a alienacao de animais, Veiculos, m¢veis, equipamentos e utens¡lios.",2025
22130100000000,"Alienacao de Bens M¢veis e Semoventes",S,"Agrega as receitas provenientes da alienacao de  bens m¢veis e semoventes. Compreende a alienacao de animais, Veiculos, m¢veis, equipamentos e utens¡lios.",2025
22200000000000,"Alienacao de Bens Im¢veis",S,"Agrega as receitas provenientes da alienacao de bens im¢veis, de propriedade da Uniao, Estados, Distrito Federal e Municipios.",2025
22210000000000,"Alienacao de Bens Im¢veis",S,"Agrega as receitas provenientes da alienacao de bens im¢veis, de propriedade da Uniao, Estados, Distrito Federal e Municipios.",2025
22210100000000,"Alienacao de Bens Im¢veis",S,"Registra as receitas provenientes da alienacao de bens im¢veis, de propriedade da Uniao, Estados, Distrito Federal e Municipios.",2025
22210200000000,"Alienacao de Bens Im¢veis - Programa de Administracao Imobili ria da Uniao",S,"Registra a receita proveniente da alienacao de bens im¢veis, conforme Programa de Administracao Imobili ria da Uniao.",2025
22210300000000,"Adicional sobre a Alienacao de Bens Im¢veis",S,"Registra as receitas provenientes do adicional sobre a alienacao de bens im¢veis. Atualmente, h  previsao legal para o Fundo do Regime Geral de Previdencia Social - FRGPS, disposta no õ 5§ do art. 14 da Lei n§ 11.481, de 31 de maio de 2007.",2025
22300000000000,"Alienacao de Bens Intang¡veis",S,""Agrega as receitas da alienacao de bens intang¡veis, tais como marcas, patentes, titulos de licena, direitos de franquia, direitos autorais, entre outros. A Lei de Responsabilidade Fiscal veda a aplicacao da receita de capital derivada da alienacao de bens e direitos que integram o patrimonio Publico para o financiamento de despesa corrente, salvo se destinada por lei aos regimes de Previdencia social, geral e pr¢prio dos servidores Publicos."",2025
22310000000000,"Alienacao de Bens Intang¡veis",S,""Agrega as receitas da alienacao de bens intang¡veis, tais como marcas, patentes, titulos de licena, direitos de franquia, direitos autorais, entre outros. A Lei de Responsabilidade Fiscal veda a aplicacao da receita de capital derivada da alienacao de bens e direitos que integram o patrimonio Publico para o financiamento de despesa corrente, salvo se destinada por lei aos regimes de Previdencia social, geral e pr¢prio dos servidores Publicos."",2025
22310100000000,"Alienacao de Bens Intang¡veis",S,""Registra as receitas da alienacao de bens intang¡veis, tais como marcas, patentes, titulos de licena, direitos de franquia, direitos autorais, entre outros. A Lei de Responsabilidade Fiscal veda a aplicacao da receita de capital derivada da alienacao de bens e direitos que integram o patrimonio Publico para o financiamento de despesa corrente, salvo se destinada por lei aos regimes de Previdencia social, geral e pr¢prio dos servidores Publicos."",2025
23000000000000,"Amortizacao de Emprstimos",S,"Agrega as receitas provenientes da amortizacao de financiamentos ou emprstimos concedidos pela Uniao em titulos e contratos. Por amortizacao de emprstimo entende-se pagamento de emprstimo ou financiamento, em prestaäes fixas, sem considerar os juros e correcao monet ria referentes.",2025
23100000000000,"Amortizacao de Emprstimos",S,"Agrega as receitas provenientes da amortizacao de financiamentos ou emprstimos concedidos pela Uniao em titulos e contratos. Por amortizacao de emprstimo entende-se pagamento de emprstimo ou financiamento, em prestaäes fixas, sem considerar os juros e correcao monet ria referentes.",2025
23110000000000,"Amortizacao de Emprstimos",S,"Agrega as receitas provenientes da amortizacao de financiamentos ou emprstimos concedidos pela Uniao em titulos e contratos. Por amortizacao de emprstimo entende-se pagamento de emprstimo ou financiamento, em prestaäes fixas, sem considerar os juros e correcao monet ria referentes.",2025
23110100000000,"Amortizacao de Emprstimos - BEA/BIB",S,"Registra as receitas provenientes do Bond Exchange Agreement - BEA, acordo por meio do qual foram reestruturados juros atrasados devidos pelo setor Publico brasileiro no per¡odo de julho de 1989 a dezembro de 1990 a credores privados estrangeiros. Em 20 de novembro de 1992, esses juros foram permutados por bnus de emissao da Uniao, segundo as disposiäes da Resolucao do Senado Federal n§ 20, de 1991. Pela Resolucao, ficou assegurado aos mutu rios originais o repasse das condiäes do Acordo mediante contratacao dos pertinentes financiamentos internos, com prestaäes semestrais em junho e dezembro, autorizados pelas Portarias MF n§ 211, de 1995, e n§ 167, de 1997, o qual encerrou-se em 1§ de janeiro de 2001. O Brazil Investment Bond Exchange Agreement - BIB representa o Acordo por intermdio do qual foram trocadas por bnus de emissao da Uniao, em 31 de agosto de 1989, parcelas do principal da Divida devida pelo setor Publico brasileiro a credores externos, vencidas entre 1987 e 1993. Pela Resolucao n§ 96, de 1993, o Senado Federal autorizou o repasse dos benef¡cios do Acordo aos devedores originais, mediante celebracao de contratos de financiamento interno. As Portarias MF n§ 208, de 1995, e n§ 166, de 1997, disciplinam a formalizacao dos instrumentos contratuais com prestaäes semestrais em Marco e setembro, o qual tem como vencimento em 15 de setembro de 2013.",2025
23110200000000,"Amortizacao Proveniente da Execucao de Garantia - Operacoes de Credito",S,"Registra os recursos oriundos da retencao de receitas pr¢prias de Estados e Municipios em funcao do nao-pagamento de Dividas nas quais a Uniao foi garantidora. A legislacao aplic vel  honra de aval concedido pela Uniao em Operacoes de Credito externas  o Decreto-Lei n§ 1.928, de 18 de fevereiro de 1982, alterado pelo Decreto-Lei n§ 2.169, de 29 de outubro de 1984. Com relacao  honra de aval interna, aplica-se a Lei Complementar n§ 101, de 5 maio de 2000 . Quando o devedor original, por qualquer razao, nao efetua o pagamento de sua Divida, a Uniao, como garantidora, realiza o pagamento da prestacao em atraso, sub-rogando-se no Credito respectivo junto ao devedor.",2025
23110300000000,"Amortizacao de Emprstimos - Estados e Municipios",S,"Registra receitas provenientes da amortizacao de emprstimos concedidos pela Uniao aos Estados e Municipios, no ambito do programa de renegociacao de Dividas externas, institu¡do pela Lei n§ 7.976, de 27 de dezembro de 1989. Inclui, tambem, as Operacoes de Credito internas realizadas com base no disposto nos Votos CMN n§ 340 e 548, ambos de 1989, as Operacoes de Credito internas contratadas at 30 de setembro de 1991, junto a orgaos e entidades Controlas direta ou indiretamente pela Uniao, autorizados pela Lei n§ 8.727, de 5 de novembro de 1993, e o retorno de financiamentos concedidos no ambito do Programa de Apoio  Reestruturacao e ao Ajuste Fiscal dos Estados autorizados pela Lei n§ 9.496, de 11 de setembro de 1997.",2025
23110400000000,"Amortizacao de Emprstimos - Refinanciamento de Dividas de Mdio e Longo Prazo",S,"Registra as receitas oriundas da amortizacao de emprstimos, financiamentos e refinanciamentos concedidos pela Uniao, no ambito do programa de refinanciamento da Divida externa, o Plano Brady. O Plano Brady foi um acordo firmado ao amparo da Resolucao do Senado Federal n§ 98, de 1992, alterada pelas Resoluäes n§ 90 e 132, ambas de 1993, reestruturando a Divida de mdio e longo prazos (principal vencido e vincendo, assim como juros devidos e nao pagos no per¡odo de 1§ de janeiro de 1991 a 15 de abril de 1994) do setor Publico brasileiro junto aos credores privados estrangeiros, mediante emissao em 15/04/1994 de sete tipos de bnus pela Uniao: Debt Conversion Bond, New Money Bond, Flirb, C - Bond, Discount Bond, Par Bond e EI Bond. A contratacao do financiamento interno com os mutu rios originais, formalizando o repasse das condiäes financeiras do acordo com prestaäes semestrais em abril e outubro, foi autorizada pelas Portarias MF n§ 89, de 1996, n§ 192, de 1996, n§ 168, de 1997 e n§ 364, de 2000, com termo em 15 de abril de 2024.",2025
23110500000000,"Amortizacao de Emprstimos - Programa das Operacoes Oficiais de Credito",S,"Registra receitas provenientes de amortizacao de emprstimos concedidos no ambito do Programa das Operacoes Oficiais de Credito ? POOC. Esse programa envolve Operacoes destinadas ao financiamento de aäes que, por serem de interesse Publico, sao custeadas com recursos do Tesouro Nacional, tm encargos financeiros menores que os praticados pelo mercado, ou sao contemplados com subvencao economica direta ou indireta.",2025
23110600000000,"Amortizacao de Emprstimos Contratuais",S,"Registra as receitas provenientes de pagamento de parcelas de emprstimos, financiamentos e refinanciamentos que nao se enquadram em categorias especificas.",2025
23110700000000,"Amortizacao de Financiamentos",S,"Agrega as receitas provenientes da amortizacao de financiamentos concedidos.",2025
23110710000000,"Amortizacao de Financiamentos em Geral",A,"Registra as receitas provenientes da amortizacao de financiamentos concedidos.",2025
23110720000000,"Amortizacao de Financiamento do Fundo de Financiamento ao Estudante do Ensino Superior - FIES",A,"Registra as receitas provenientes de amortizacao de financiamento concedido pelo Fundo de Financiamento ao Estudante do Ensino Superior.",2025
23110730000000,"Amortizacao de Financiamento Proveniente de Fundo Garantidor",A,"Registra as receitas referentes  amortizacao de financiamento proveniente de fundos garantidores.",2025
24000000000000,"Transferencias de Capital",S,"Agrega as receitas provenientes de recursos financeiros decorrentes de doaäes, contratos, convenios, acordos, ajustes, termos de parceria ou outros instrumentos, quando destinados a atender despesas classificaveis como de capital.",2025
24100000000000,"Transferencias da Uniao e de suas Entidades",S,"Agrega as receitas provenientes de recursos financeiros recebidos da Uniao ou de suas entidades, decorrentes de doaäes, contratos, convenios, acordos, ajustes, termos de parceria ou outros instrumentos, quando destinados a atender despesas classificaveis como de capital.",2025
24110000000000,"Transferencias de Recursos do Sistema unico de Saude - SUS",S,"Agrega os valores das receitas recebidas da Uniao no ambito do Sistema unico de Saude ? SUS, quando destinadas a atender despesas classificaveis como de capital.",2025
24115000000000,"Transferencias de Recursos do Sistema unico de Saude ? SUS ? Fundo a Fundo - Bloco de Manutencao das Aäes e servicos Publicos de Saude",S,"Agrega o valor total das Transferencias de capital oriundas do Fundo Nacional de Saude referentes ao bloco de manutencao das aäes e servicos Publicos de Saude, recebidos pelos Fundos de Saude dos Estados, do Distrito Federal e dos Municipios.",2025
24115010000000,"Transferencias de Recursos do Bloco de Manutencao das Aäes e servicos Publicos de Saude ? Atencao Primaria",A,"Registra o valor total de Transferencias de capital do bloco de manutencao das aäes e servicos Publicos de Saude do Fundo Nacional de Saude (Uniao) recebidos pelos Fundos de Saude dos Estados, do Distrito Federal e dos Municipios, referentes a gastos com atencao Primaria em Saude.",2025
24115020000000,"Transferencias de Recursos do Bloco de Manutencao das Aäes e servicos Publicos de Saude ? Atencao Especializada",A,"Registra o valor total de Transferencias de capital do bloco de manutencao das aäes e servicos Publicos de Saude do Fundo Nacional de Saude (Uniao) recebidos pelos Fundos de Saude dos Estados, do Distrito Federal e dos Municipios, referentes a gastos com atencao especializada em Saude.",2025
24115030000000,"Transferencias de Recursos do Bloco de Manutencao das Aäes e servicos Publicos de Saude ? Vigilncia em Saude",A,"Registra o valor total de Transferencias de capital do bloco de manutencao das aäes e servicos Publicos de Saude do Fundo Nacional de Saude (Uniao) recebidos pelos Fundos de Saude dos Estados, do Distrito Federal e dos Municipios, referentes a gastos com vigilncia em Saude.",2025
24115040000000,"Transferencias de Recursos do Bloco de Manutencao das Aäes e servicos Publicos de Saude ? Assistencia Farmacutica",A,"Registra o valor total de Transferencias de capital do bloco de manutencao das aäes e servicos Publicos de Saude do Fundo Nacional de Saude (Uniao) recebidos pelos Fundos de Saude dos Estados, do Distrito Federal e dos Municipios, referentes a gastos com Assistencia farmacutica.",2025
24115050000000,"Transferencias de Recursos do Bloco de Manutencao das Aäes e servicos Publicos de Saude ? Gestao do SUS",A,"Registra o valor total de Transferencias de capital do bloco de manutencao das aäes e servicos Publicos de Saude do Fundo Nacional de Saude (Uniao) recebidos pelos Fundos de Saude dos Estados, do Distrito Federal e dos Municipios, referentes a gastos com gestao do SUS.",2025
24115090000000,"Transferencias de Recursos do Bloco de Manutencao das Aäes e servicos Publicos de Saude ? Outros Programas",A,"Registra o valor total de Transferencias de capital do bloco de manutencao das aäes e servicos Publicos de Saude do Fundo Nacional de Saude (Uniao) recebidos pelos Fundos de Saude dos Estados, do Distrito Federal e dos Municipios, para aäes nao especificados anteriormente.",2025
24115100000000,"Transferencias de Recursos do Sistema unico de Saude ? SUS - Fundo a Fundo - Bloco de Estruturacao da Rede de servicos Publicos de Saude",S,"Agrega o valor total das Transferencias de capital oriundas do Fundo Nacional de Saude referentes ao bloco de estruturacao da rede de servicos Publicos de Saude, recebidos pelos Fundos de Saude dos Estados, do Distrito Federal e dos Municipios.",2025
24115110000000,"Transferencias de Recursos do Bloco de Estruturacao da Rede de servicos Publicos de Saude - Atencao Primaria",A,"Registra o valor das Transferencias de capital da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes ao bloco de estruturacao da rede de servicos do Sistema unico de Saude ? SUS, destinados  atencao Primaria em Saude.",2025
24115120000000,"Transferencias de Recursos do Bloco de Estruturacao da Rede de servicos Publicos de Saude - Atencao Especializada",A,"Registra o valor das Transferencias de capital da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes ao bloco de estruturacao da rede de servicos do Sistema unico de Saude ? SUS, destinaos  atencao especializada em Saude.",2025
24115130000000,"Transferencias de Recursos do Bloco de Estruturacao da Rede de servicos Publicos de Saude - Assistencia Farmacutica",A,"Registra o valor das Transferencias de capital da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes ao bloco de estruturacao da rede de servicos do Sistema unico de Saude ? SUS, destinados  Assistencia farmacutica.",2025
24115140000000,"Transferencias de Recursos do Bloco de Estruturacao da Rede de servicos Publicos de Saude - Vigilncia em Saude",A,"Registra o valor das Transferencias de capital da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes ao bloco de estruturacao da rede de servicos do Sistema unico de Saude ? SUS, destinados  Vigilncia em Saude.",2025
24115150000000,"Transferencias de Recursos do Bloco de Estruturacao da Rede de servicos Publicos de Saude - Gestao do SUS",A,"Registra o valor das Transferencias de capital da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes ao bloco de estruturacao da rede de servicos do Sistema unico de Saude ? SUS, destinados  Gestao do SUS.",2025
24115190000000,"Transferencias de Recursos do Bloco de Estruturacao da Rede de servicos Publicos de Saude - Outros Programas",A,"Registra o valor das Transferencias de capital da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes ao bloco de estruturacao da rede de servicos do Sistema unico de Saude ? SUS, destinados a outros programas nao especificados anteriormente.",2025
24119900000000,"Outras Transferencias de Recursos do Sistema unico de Saude - SUS",S,"Registra o valor das Transferencias de capital da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes ao bloco de estruturacao da rede de servicos do Sistema unico de Saude ? SUS, quando destinadas a atender despesas classificaveis como de capital, nao detalhadas anteriormente.",2025
