"Classe";"Grupo";"Sub_grupo";"Titulo";"Sub Título";"Ítem";"Sub Ítem";"Conta";"Título";"Função";"Natureza de Saldo";"PCASP Federação";"Status";"Nível de detalhamento";"Indicador de Superavit Financeiro";"PCASP RPPS";"Utilizada pela União";"Utilizada por Estados e DF";"Utilizada por Municípios";"Operação";"Campos alterados"
"7";"1";"2";"3";"1";"08";"01";"7.1.2.3.1.08.01";"OBRIGAÇÕES CONTRATUAIS-CONTRAPRESTAÇÕES FUTURAS";"Registra a previsão das contraprestações futuras derivadas de PPP contratadas pelo ente da Federação. Devem abranger as despesas com a parcela fixa da contraprestação pecuniária, assim como a parcela variável vinculada ao desempenho do parceiro privado. Deve refletir tanto a parcela referente a incorporação do ativo quanto à parcela referente aos serviços.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"3";"1";"08";"02";"7.1.2.3.1.08.02";"RISCOS NÃO PROVISIONADOS";"Registra os passivos contingentes relacionados aos riscos de demanda, construção, disponibilidade ou outros riscos decorrentes de contratos de PPP, de acordo com a Lei 11.079/2004, que não tenham sido registradas com Provisões de PPP.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"3";"1";"08";"03";"7.1.2.3.1.08.03";"OUTROS PASSIVOS CONTINGENTES";"Registra o valor dos demais passivos contingentes referentes a PPP.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"3";"1";"08";"99";"7.1.2.3.1.08.99";"OUTRAS OBRIGAÇÕES CONTRATUAIS DECORRENTES DE PPP";"Registra outras obrigações contratuais decorrentes de PPP. ";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"3";"1";"09";"00";"7.1.2.3.1.09.00";"CONTRATOS DE RATEIO DE CONSÓRCIOS PÚBLICOS";"Compreende/Registra o valor do passivo do ente público consorciado referente aos contratos de rateio.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"3";"1";"10";"00";"7.1.2.3.1.10.00";"CONTRATOS DE PPP - DO ENTE FEDERADO, EXCETO ESTATAIS NÃO DEPENDENTES";"Compreende/Registra a previsão do valor, por contrato, das despesas derivadas de PPP contratadas pelo ente da Federação excluídas as empresas estatais não dependentes. Devem abranger as despesas todas as despesas, correntes e de capital, derivadas do conjunto das parcerias contratadas para os próximos 9 anos.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"3";"1";"11";"00";"7.1.2.3.1.11.00";"CONTRATOS DE PPP - DAS ESTATAIS NÃO DEPENDENTES";"Compreende/Registra a previsão de valor, por contrato, das despesas derivadas de PPP contratadas pelas empresas estatais não dependentes. Devem abranger as despesas todas as despesas, correntes e de capital, derivadas do conjunto das parcerias contratadas para os próximos 9 anos.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"3";"1";"12";"00";"7.1.2.3.1.12.00";"CONTRATOS DE CESSÃO DE BENS MÓVEIS";"Compreende/Registra o valor referente a obrigação contratual de transferência formalizada  por meio de contrato de cessão de bens móveis.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"3";"1";"13";"00";"7.1.2.3.1.13.00";"CONTRATOS DE CESSÃO DE BENS IMÓVEIS";"Compreende/Registra o valor referente a obrigação contratual de transferência formalizada por meio de contrato de cessão de bens imóveis.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"3";"1";"99";"00";"7.1.2.3.1.99.00";"OUTROS OBRIGAÇÕES CONTRATUAIS";"Compreende/Registra o valor de outras obrigações contratuais.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"3";"2";"00";"00";"7.1.2.3.2.00.00";"OBRIGAÇÕES CONTRATUAIS - INTRA OFSS";"Compreende/Registra contas relacionadas ao registro dos valores de obrigações contratuais, quando a administração pública participa como contratante. Tais registros devem ser realizados pra fins de preenchimento do Quadro das Contas de Compensação do Anexo do Balanço Patrimonial, conforme disposto na Lei n. 4.320/64, os quais serão considerados para fins da Consolidação Nacional no Balanço do Setor Público Nacional - BSPN.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"3";"3";"00";"00";"7.1.2.3.3.00.00";"OBRIGAÇÕES CONTRATUAIS - INTER OFSS - UNIÃO";"Compreende/Registra contas relacionadas ao registro dos valores de obrigações contratuais, quando a administração pública participa como contratante. Tais registros devem ser realizados pra fins de preenchimento do Quadro das Contas de Compensação do Anexo do Balanço Patrimonial, conforme disposto na Lei n. 4.320/64, os quais serão considerados para fins da Consolidação Nacional no Balanço do Setor Público Nacional - BSPN.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"3";"4";"00";"00";"7.1.2.3.4.00.00";"OBRIGAÇÕES CONTRATUAIS - INTER OFSS - ESTADO";"Compreende/Registra contas relacionadas ao registro dos valores de obrigações contratuais, quando a administração pública participa como contratante. Tais registros devem ser realizados pra fins de preenchimento do Quadro das Contas de Compensação do Anexo do Balanço Patrimonial, conforme disposto na Lei n. 4.320/64, os quais serão considerados para fins da Consolidação Nacional no Balanço do Setor Público Nacional - BSPN.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"3";"5";"00";"00";"7.1.2.3.5.00.00";"OBRIGAÇÕES CONTRATUAIS - INTER OFSS - MUNICÍPIO";"Compreende/Registra contas relacionadas ao registro dos valores de obrigações contratuais, quando a administração pública participa como contratante. Tais registros devem ser realizados pra fins de preenchimento do Quadro das Contas de Compensação do Anexo do Balanço Patrimonial, conforme disposto na Lei n. 4.320/64, os quais serão considerados para fins da Consolidação Nacional no Balanço do Setor Público Nacional - BSPN.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"4";"0";"00";"00";"7.1.2.4.0.00.00";"DEMANDAS JUDICIAIS";"Compreende a estimativa do montante relativo a ações judiciais em andamento contra o ente federativo nas quais haja a probabilidade de que o ganho de causa venha a ser da outra parte. Ao fazer a estimativa, considerar os principais tipos de ação judicial, tais como:
a) Demandas judiciais contra a atividade reguladora do Estado: Indexação e controles de preços; De ordem tributária e previdenciária; Outras demandas judiciais;
b) Demandas judiciais contra empresas estatais dependentes;
c) Demandas judiciais contra a administração direta e indireta: Privatizações, liquidação ou extinção de órgãos ou empresas; Reajustes salariais;
d) Demandas trabalhistas contra o ente federativo;
e) Outras demandas judiciais. Tais registros devem ser realizados pra fins de preenchimento do Quadro das Contas de Compensação do Anexo do Balanço Patrimonial, conforme disposto na Lei n. 4.320/64, os quais serão considerados para fins da Consolidação Nacional no Balanço do Setor Público Nacional - BSPN.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"1";"2";"4";"1";"00";"00";"7.1.2.4.1.00.00";"DEMANDAS JUDICIAIS - CONSOLIDAÇÃO";"Compreende/Registra a estimativa do montante relativo a ações judiciais em andamento contra o ente federativo nas quais haja a probabilidade de que o ganho de causa venha a ser da outra parte. Ao fazer a estimativa, considerar os principais tipos de ação judicial, tais como:
a) Demandas judiciais contra a atividade reguladora do Estado: Indexação e controles de preços; De ordem tributária e previdenciária; Outras demandas judiciais;
b) Demandas judiciais contra empresas estatais dependentes;
c) Demandas judiciais contra a administração direta e indireta: Privatizações, liquidação ou extinção de órgãos ou empresas; Reajustes salariais;
d) Demandas trabalhistas contra o ente federativo;
e) Outras demandas judiciais.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"4";"2";"00";"00";"7.1.2.4.2.00.00";"DEMANDAS JUDICIAIS - INTRA OFSS";"Compreende/Registra a estimativa do montante relativo a ações judiciais em andamento contra o ente federativo nas quais haja a probabilidade de que o ganho de causa venha a ser da outra parte. Ao fazer a estimativa, considerar os principais tipos de ação judicial, tais como:
a) Demandas judiciais contra a atividade reguladora do Estado: Indexação e controles de preços; De ordem tributária e previdenciária; Outras demandas judiciais;
b) Demandas judiciais contra empresas estatais dependentes;
c) Demandas judiciais contra a administração direta e indireta: Privatizações, liquidação ou extinção de órgãos ou empresas; Reajustes salariais;
d) Demandas trabalhistas contra o ente federativo;
e) Outras demandas judiciais. Tais registros devem ser realizados pra fins de preenchimento do Quadro das Contas de Compensação do Anexo do Balanço Patrimonial, conforme disposto na Lei n. 4.320/64, os quais serão considerados para fins da Consolidação Nacional no Balanço do Setor Público Nacional - BSPN.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"4";"3";"00";"00";"7.1.2.4.3.00.00";"DEMANDAS JUDICIAIS - INTER OFSS - UNIÃO";"Compreende/Registra a estimativa do montante relativo a ações judiciais em andamento contra o ente federativo nas quais haja a probabilidade de que o ganho de causa venha a ser da outra parte. Ao fazer a estimativa, considerar os principais tipos de ação judicial, tais como:
a) Demandas judiciais contra a atividade reguladora do Estado: Indexação e controles de preços; De ordem tributária e previdenciária; Outras demandas judiciais;
b) Demandas judiciais contra empresas estatais dependentes;
c) Demandas judiciais contra a administração direta e indireta: Privatizações, liquidação ou extinção de órgãos ou empresas; Reajustes salariais;
d) Demandas trabalhistas contra o ente federativo;
e) Outras demandas judiciais. Tais registros devem ser realizados pra fins de preenchimento do Quadro das Contas de Compensação do Anexo do Balanço Patrimonial, conforme disposto na Lei n. 4.320/64, os quais serão considerados para fins da Consolidação Nacional no Balanço do Setor Público Nacional - BSPN.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"4";"4";"00";"00";"7.1.2.4.4.00.00";"DEMANDAS JUDICIAIS - INTER OFSS - ESTADO";"Compreende/Registra a estimativa do montante relativo a ações judiciais em andamento contra o ente federativo nas quais haja a probabilidade de que o ganho de causa venha a ser da outra parte. Ao fazer a estimativa, considerar os principais tipos de ação judicial, tais como:
a) Demandas judiciais contra a atividade reguladora do Estado: Indexação e controles de preços; De ordem tributária e previdenciária; Outras demandas judiciais;
b) Demandas judiciais contra empresas estatais dependentes;
c) Demandas judiciais contra a administração direta e indireta: Privatizações, liquidação ou extinção de órgãos ou empresas; Reajustes salariais;
d) Demandas trabalhistas contra o ente federativo;
e) Outras demandas judiciais. Tais registros devem ser realizados pra fins de preenchimento do Quadro das Contas de Compensação do Anexo do Balanço Patrimonial, conforme disposto na Lei n. 4.320/64, os quais serão considerados para fins da Consolidação Nacional no Balanço do Setor Público Nacional - BSPN.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"4";"5";"00";"00";"7.1.2.4.5.00.00";"DEMANDAS JUDICIAIS - INTER OFSS - MUNICÍPIO";"Compreende/Registra a estimativa do montante relativo a ações judiciais em andamento contra o ente federativo nas quais haja a probabilidade de que o ganho de causa venha a ser da outra parte. Ao fazer a estimativa, considerar os principais tipos de ação judicial, tais como:
a) Demandas judiciais contra a atividade reguladora do Estado: Indexação e controles de preços; De ordem tributária e previdenciária; Outras demandas judiciais;
b) Demandas judiciais contra empresas estatais dependentes;
c) Demandas judiciais contra a administração direta e indireta: Privatizações, liquidação ou extinção de órgãos ou empresas; Reajustes salariais;
d) Demandas trabalhistas contra o ente federativo;
e) Outras demandas judiciais. Tais registros devem ser realizados pra fins de preenchimento do Quadro das Contas de Compensação do Anexo do Balanço Patrimonial, conforme disposto na Lei n. 4.320/64, os quais serão considerados para fins da Consolidação Nacional no Balanço do Setor Público Nacional - BSPN.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"9";"0";"00";"00";"7.1.2.9.0.00.00";"OUTROS ATOS POTENCIAIS PASSIVOS";"Compreende os atos potenciais passivos não contemplados em contas especificas. Tais registros devem ser realizados pra fins de preenchimento do Quadro das Contas de Compensação do Anexo do Balanço Patrimonial, conforme disposto na Lei n. 4.320/64, os quais serão considerados para fins da Consolidação Nacional no Balanço do Setor Público Nacional - BSPN.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"1";"2";"9";"1";"00";"00";"7.1.2.9.1.00.00";"OUTROS ATOS POTENCIAIS PASSIVOS - CONSOLIDAÇÃO";"Compreende/Registra a programação financeira não contemplada em contas específicas. Tais registros devem ser realizados pra fins de preenchimento do Quadro das Contas de Compensação do Anexo do Balanço Patrimonial, conforme disposto na Lei n. 4.320/64, os quais serão considerados para fins da Consolidação Nacional no Balanço do Setor Público Nacional - BSPN.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"9";"2";"00";"00";"7.1.2.9.2.00.00";"OUTROS ATOS POTENCIAIS PASSIVOS - INTRA OFSS";"Compreende/Registra a programação financeira não contemplada em contas específicas. Tais registros devem ser realizados pra fins de preenchimento do Quadro das Contas de Compensação do Anexo do Balanço Patrimonial, conforme disposto na Lei n. 4.320/64, os quais serão considerados para fins da Consolidação Nacional no Balanço do Setor Público Nacional - BSPN.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"9";"3";"00";"00";"7.1.2.9.3.00.00";"OUTROS ATOS POTENCIAIS PASSIVOS - INTER OFSS - UNIÃO";"Compreende/Registra a programação financeira não contemplada em contas específicas. Tais registros devem ser realizados pra fins de preenchimento do Quadro das Contas de Compensação do Anexo do Balanço Patrimonial, conforme disposto na Lei n. 4.320/64, os quais serão considerados para fins da Consolidação Nacional no Balanço do Setor Público Nacional - BSPN.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"9";"4";"00";"00";"7.1.2.9.4.00.00";"OUTROS ATOS POTENCIAIS PASSIVOS - INTER OFSS - ESTADO";"Compreende/Registra a programação financeira não contemplada em contas específicas. Tais registros devem ser realizados pra fins de preenchimento do Quadro das Contas de Compensação do Anexo do Balanço Patrimonial, conforme disposto na Lei n. 4.320/64, os quais serão considerados para fins da Consolidação Nacional no Balanço do Setor Público Nacional - BSPN.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"1";"2";"9";"5";"00";"00";"7.1.2.9.5.00.00";"OUTROS ATOS POTENCIAIS PASSIVOS - INTER OFSS - MUNICÍPIOS";"Compreende/Registra a programação financeira não contemplada em contas específicas. Tais registros devem ser realizados pra fins de preenchimento do Quadro das Contas de Compensação do Anexo do Balanço Patrimonial, conforme disposto na Lei n. 4.320/64, os quais serão considerados para fins da Consolidação Nacional no Balanço do Setor Público Nacional - BSPN.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"2";"0";"0";"0";"00";"00";"7.2.0.0.0.00.00";"ADMINISTRAÇÃO FINANCEIRA";"Compreende as contas de registro da programação financeira e de controle das disponibilidades.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"2";"1";"0";"0";"00";"00";"7.2.1.0.0.00.00";"DISPONIBILIDADES POR DESTINAÇÃO";"Compreende as contas que registram os controles sobre as disponibilidades por destinação de recursos.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"2";"1";"1";"0";"00";"00";"7.2.1.1.0.00.00";"CONTROLE DA DISPONIBILIDADE DE RECURSOS";"Compreende/Registra as contas que registram as disponibilidades de recursos recebidos.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"2";"1";"1";"1";"00";"00";"7.2.1.1.1.00.00";"RECURSOS ORDINÁRIOS";"Compreende/Registra as disponibilidades por destinação de recursos ordinários.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"2";"1";"1";"2";"00";"00";"7.2.1.1.2.00.00";"RECURSOS VINCULADOS ";"Compreende/Registra as disponibilidades por destinação de recursos vinculados.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"2";"1";"1";"3";"00";"00";"7.2.1.1.3.00.00";"RECURSOS EXTRAORÇAMENTÁRIOS";"Compreende/Registra as disponibilidades por destinação de recursos extraorçamentários.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"2";"1";"1";"4";"00";"00";"7.2.1.1.4.00.00";"RECURSOS PARA COMPENSAÇÃO FINANCEIRA";"Compreende/Registra ativos financeiros que não representam ingresso efetivo de caixa, mas um direito passível de compensação.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"2";"1";"1";"9";"00";"00";"7.2.1.1.9.00.00";"OUTROS CONTROLES DA DISPONIBILIDADE DE RECURSOS";"Compreende/Registra as disponibilidades por destinação de recursos não classificadas em itens anteriores.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"2";"1";"2";"0";"00";"00";"7.2.1.2.0.00.00";"LIMITE DE RESTOS A PAGAR POR DESTINAÇÃO";"Compreende/Registra as contas que controlam a inscrição do limite de restos a pagar, classificados por destinação de recursos";"Devedora";"Sim";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"7";"2";"1";"3";"0";"00";"00";"7.2.1.3.0.00.00";"RECURSO DIFERIDO POR DESTINAÇÃO";"Compreende/Registra as contas que controlam a inscrição dos recursos diferidos. Recursos diferidos são as sobras de recursos financeiros ao final do exercício (recurso diferido), que deveriam ser devolvidas a conta única, porem, ao invés disso, essas sobras são liberadas para uso (apenas no exercício seguinte) através de descontos das transferências financeiras (cota, repasse e sub-repasse) do exercício seguinte.";"Devedora";"Sim";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"7";"2";"1";"9";"0";"00";"00";"7.2.1.9.0.00.00";"OUTROS CONTROLES - DISPONIBILIDADES POR DESTINAÇÃO";"Compreende/Registra as contas que registram as disponibilidades de recursos recebidos, não classificadas em itens anteriores.";"Devedora";"Sim";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"7";"2";"2";"0";"0";"00";"00";"7.2.2.0.0.00.00";"PROGRAMAÇÃO FINANCEIRA";"Compreende as contas que registram as cotas, repasses e sub-repasses para atender a despesas orçamentárias, restos a pagar autorizados e demais dispêndios extra orçamentários.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"2";"2";"1";"0";"00";"00";"7.2.2.1.0.00.00";"CRONOGRAMA DE EXECUÇÃO MENSAL DE DESEMBOLSO";"Compreende o somatório dos valores da programação mensal de desembolso, com base no documento elaborado até 30 dias após a publicação do orçamento (art 8º da LRF).";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"7";"2";"2";"1";"1";"00";"00";"7.2.2.1.1.00.00";"CONTROLE DE DESEMBOLSO MENSAL ORÇAMENTÁRIO";"Compreende o somatório dos valores da programação mensal dos desembolsos para pagamentos de despesas ou transferências orçamentárias.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"7";"2";"2";"1";"1";"01";"00";"7.2.2.1.1.01.00";"CONTROLE DE DESEMBOLSO MENSAL - DESPESAS ORÇAMENTÁRIAS";"Compreende/Registra o somatório dos valores de desembolso mensal autorizados no orçamento e suas alterações.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"2";"2";"1";"1";"02";"00";"7.2.2.1.1.02.00";"CONTROLE DE DESEMBOLSO MENSAL - TRANSFERÊNCIAS ";"Compreende/Registra o somatório dos valores da desembolso mensal autorizados para transferências financeiras entre órgãos ou entidades de administração pública.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"2";"2";"1";"1";"99";"00";"7.2.2.1.1.99.00";"OUTROS CONTROLES DE DESEMBOLSO MENSAL ORÇAMENTÁRIO";"Compreende/Registra o somatório dos valores de desembolso mensal orçamentário não classificados em itens anteriores.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"2";"2";"1";"2";"00";"00";"7.2.2.1.2.00.00";"CONTROLE DE DESEMBOLSO MENSAL EXTRAORÇAMENTÁRIO";"Compreende o somatório dos valores da programação mensal dos desembolsos para pagamentos de despesas extraorçamentárias.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"7";"2";"2";"1";"2";"01";"00";"7.2.2.1.2.01.00";"CONTROLE DE DESEMBOLSO MENSAL - RESTITUIÇÃO DE RECEITAS E DEPÓSITOS";"Compreende/Registra o somatório dos valores da programação mensal dos desembolsos para pagamentos de restituições de receitas extraorçamentárias e depósitos";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"2";"2";"1";"2";"99";"00";"7.2.2.1.2.99.00";"OUTROS CONTROLES DE DESEMBOLSO MENSAL EXTRAORÇAMENTÁRIO";"Compreende/Registra o somatório dos valores de desembolso mensal extraorçamentário não classificados em itens anteriores.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"2";"2";"1";"9";"00";"00";"7.2.2.1.9.00.00";"OUTROS CONTROLES - CRONOGRAMA DE EXECUÇÃO MENSAL DE DESEMBOLSO";"Compreende/Registra  o cronograma de execução mensal de desembolso não contemplado em contas específicas.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"2";"2";"9";"0";"00";"00";"7.2.2.9.0.00.00";"OUTROS CONTROLES - PROGRAMAÇÃO FINANCEIRA";"Compreende/Registra a programação financeira não contemplada em contas específicas.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"2";"3";"0";"0";"00";"00";"7.2.3.0.0.00.00";"INSCRIÇÃO DO LIMITE ORÇAMENTÁRIO";"Compreende/Registra as contas que controlam o limite de empenho e movimentação de créditos orçamentários, conforme estabelecidos em ato próprio dos poderes e ministério público.";"Devedora";"Sim";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"7";"2";"4";"0";"0";"00";"00";"7.2.4.0.0.00.00";"CONTROLES DA ARRECADAÇÃO";"Compreende/Registra as contas que registram o valor da arrecadação liquida da receita orçamentária, por meio de documentos de arrecadação como DARF, GRU, DAR, entre outros.";"Devedora";"Sim";"Ativa";"Último";;"Sim";"Sim";"Sim";"Sim";"Original";
"7";"3";"0";"0";"0";"00";"00";"7.3.0.0.0.00.00";"DÍVIDA ATIVA";"Compreende o controle dos créditos a serem inscritos em dívida ativa, dos que se encontram em processamento. Compreende as contas que controlam os créditos passiveis de serem encaminhados e inscritos em dívida ativa o de inscrição e a tramitação dos créditos inscritos.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"3";"1";"0";"0";"00";"00";"7.3.1.0.0.00.00";"CONTROLE DO ENCAMINHAMENTO DE CRÉDITOS PARA INSCRIÇÃO EM DÍVIDA ATIVA";"Compreende os valores passiveis de serem encaminhados e inscritos em dívida ativa.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"3";"1";"1";"0";"00";"00";"7.3.1.1.0.00.00";"ENCAMINHAMENTO DE CRÉDITOS PARA INSCRIÇÃO EM DÍVIDA ATIVA ";"Compreende o montante dos créditos passíveis de serem encaminhados para inscrição em Dívida Ativa.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"7";"3";"1";"1";"1";"00";"00";"7.3.1.1.1.00.00";"ENCAMINHAMENTO DE CRÉDITOS PARA INSCRIÇÃO EM DÍVIDA ATIVA TRIBUTÁRIA ";"Compreende o montante dos créditos passíveis de serem encaminhados para inscrição em Dívida Ativa Tributária.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"7";"3";"1";"1";"1";"01";"00";"7.3.1.1.1.01.00";"ENCAMINHAMENTO DE CRÉDITOS PARA INSCRIÇÃO EM DÍVIDA ATIVA TRIBUTÁRIA - IMPOSTOS";"Compreende/Registra o montante dos créditos passíveis de serem encaminhados para inscrição em Dívida Ativa, referentes a impostos.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"3";"1";"1";"1";"02";"00";"7.3.1.1.1.02.00";"ENCAMINHAMENTO DE CRÉDITOS PARA INSCRIÇÃO EM DÍVIDA ATIVA TRIBUTÁRIA - TAXAS";"Compreende/Registra o montante dos créditos passíveis de serem encaminhados para inscrição em Dívida Ativa, referentes a taxas";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"3";"1";"1";"1";"03";"00";"7.3.1.1.1.03.00";"ENCAMINHAMENTO DE CRÉDITOS PARA INSCRIÇÃO EM DÍVIDA ATIVA TRIBUTÁRIA - CONTRIBUIÇÃO DE MELHORIA";"Compreende/Registra o montante dos créditos passíveis de serem encaminhados para inscrição em Dívida Ativa, referentes a contribuições de melhoria.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"3";"1";"1";"1";"99";"00";"7.3.1.1.1.99.00";"OUTROS CONTROLES - ENCAMINHAMENTO DE CRÉDITOS PARA INSCRIÇÃO EM DÍVIDA ATIVA TRIBUTÁRIA ";"Compreende/Registra o montante dos créditos passíveis de serem encaminhados para inscrição em Dívida Ativa Tributária, não classificados em itens anteriores.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"3";"1";"1";"2";"00";"00";"7.3.1.1.2.00.00";"ENCAMINHAMENTO DE CRÉDITOS PARA INSCRIÇÃO EM DÍVIDA ATIVA NÃO-TRIBUTÁRIA";"Compreende o montante dos créditos a encaminhar e encaminhados para inscrição em Dívida Ativa Não-Tributária..";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"7";"3";"1";"1";"2";"01";"00";"7.3.1.1.2.01.00";"ENCAMINHAMENTO DE CRÉDITOS PARA INSCRIÇÃO EM DÍVIDA ATIVA NÃO-TRIBUTÁRIA";"Compreende/Registra o montante dos créditos a encaminhar e encaminhados para inscrição em Dívida Ativa Não-Tributária.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
"7";"3";"2";"0";"0";"00";"00";"7.3.2.0.0.00.00";"CONTROLE DA INSCRIÇÃO DE CRÉDITOS EM DÍVIDA ATIVA";"Compreende as contas que controlam os créditos passiveis de serem inscritos em dívida ativa pelo órgão responsável pela inscrição em dívida ativa.";"Devedora";"Sim";"Ativa";"Superior";;"Sim";;;;"Original";
"7";"3";"2";"1";"0";"00";"00";"7.3.2.1.0.00.00";"INSCRIÇÃO DE CRÉDITOS EM DÍVIDA ATIVA ";"Compreende os valores dos créditos passíveis de serem inscritos em dívida ativa pelo órgão responsável pela inscrição em dívida ativa.";"Devedora";"Não";"Ativa";"Superior";;"Não";;;;"Original";
"7";"3";"2";"1";"1";"00";"00";"7.3.2.1.1.00.00";"INSCRIÇÃO DE CRÉDITOS EM DÍVIDA ATIVA TRIBUTÁRIA";"Compreende/Registra o valor dos créditos de origem tributária passíveis de serem inscritos em dívida ativa pelo órgão competente.";"Devedora";"Não";"Ativa";"Último";;"Não";"Sim";"Sim";"Sim";"Original";
