Codigo;Nome;Tipo
9917135150000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Gestão do SUS;    S
9917135151000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Gestão do SUS - Principal;    S
9917135152000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Gestão do SUS - Multas e Juros de Mora;    S
9917135153000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Gestão do SUS - Dívida Ativa;    S
9917135154000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Gestão do SUS - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917135155000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Gestão do SUS - Multas;    S
9917135156000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Gestão do SUS - Juros de Mora;    N
9917135157000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Gestão do SUS - Dívida Ativa - Multas da Dívida Ativa;    S
9917135158000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Gestão do SUS - Juros de Mora da Dívida Ativa;    S
9917135190000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas;    S
9917135191000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Principal;    S
9917135192000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Multas e Juros de Mora;    S
9917135193000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Dívida Ativa;    S
9917135194000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917135195000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Multas;    S
9917135196000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Juros de Mora;    N
9917135197000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Dívida Ativa - Multas da Dívida Ativa;    N
9917135198000000;Outras deduções de Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Outros Programas - Juros de Mora da Dívida Ativa;    S
9917139900000000;Outras deduções de Outras Transferências de Recursos do Sistema Único de Saúde - SUS;    S
9917139901000000;Outras deduções de Outras Transferências de Recursos do Sistema Único de Saúde - SUS - Principal;    S
9917139902000000;Outras deduções de Outras Transferências de Recursos do Sistema Único de Saúde - SUS - Multas e Juros de Mora;    S
9917139903000000;Outras deduções de Outras Transferências de Recursos do Sistema Único de Saúde - SUS - Dívida Ativa;    S
9917139904000000;Outras deduções de Outras Transferências de Recursos do Sistema Único de Saúde - SUS - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917139905000000;Outras deduções de Outras Transferências de Recursos do Sistema Único de Saúde - SUS - Multas;    S
9917139906000000;Outras deduções de Outras Transferências de Recursos do Sistema Único de Saúde - SUS - Juros de Mora;    S
9917139907000000;Outras deduções de Outras Transferências de Recursos do Sistema Único de Saúde - SUS - Dívida Ativa - Multas da Dívida Ativa;    N
9917139908000000;Outras deduções de Outras Transferências de Recursos do Sistema Único de Saúde - SUS - Juros de Mora da Dívida Ativa;    N
9917140000000000;Outras deduções de Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ;    N
9917145000000000;Outras deduções de Transferências do Salário-Educação;    N
9917145001000000;Outras deduções de Transferências do Salário-Educação - Principal;    S
9917145002000000;Outras deduções de Transferências do Salário-Educação - Multas e Juros de Mora;    S
9917145003000000;Outras deduções de Transferências do Salário-Educação - Dívida Ativa;    S
9917145004000000;Outras deduções de Transferências do Salário-Educação - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917145005000000;Outras deduções de Transferências do Salário-Educação - Multas;    S
9917145006000000;Outras deduções de Transferências do Salário-Educação - Juros de Mora;    S
9917145007000000;Outras deduções de Transferências do Salário-Educação - Dívida Ativa - Multas da Dívida Ativa;    S
9917145008000000;Outras deduções de Transferências do Salário-Educação - Juros de Mora da Dívida Ativa;    S
9917145100000000;Outras deduções de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE;    N
9917145101000000;Outras deduções de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Principal;    S
9917145102000000;Outras deduções de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Multas e Juros de Mora;    S
9917145103000000;Outras deduções de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Dívida Ativa;    S
9917145104000000;Outras deduções de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917145105000000;Outras deduções de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Multas;    S
9917145106000000;Outras deduções de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Juros de Mora;    S
9917145107000000;Outras deduções de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Dívida Ativa - Multas da Dívida Ativa;    S
9917145108000000;Outras deduções de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Juros de Mora da Dívida Ativa;    S
9917145200000000;Outras deduções de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE;    N
9917145201000000;Outras deduções de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal;    N
9917145202000000;Outras deduções de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Multas e Juros de Mora;    S
9917145203000000;Outras deduções de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Dívida Ativa;    S
9917145204000000;Outras deduções de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917145205000000;Outras deduções de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Multas;    S
9917145206000000;Outras deduções de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Juros de Mora;    S
9917145207000000;Outras deduções de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Dívida Ativa - Multas da Dívida Ativa;    S
9917145208000000;Outras deduções de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Juros de Mora da Dívida Ativa;    S
9917145300000000;Outras deduções de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE;    S
9917145301000000;Outras deduções de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Principal;    N
9917145302000000;Outras deduções de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Multas e Juros de Mora;    S
9917145303000000;Outras deduções de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Dívida Ativa;    S
9917145304000000;Outras deduções de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917145305000000;Outras deduções de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Multas;    S
9917145306000000;Outras deduções de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Juros de Mora;    S
9917145307000000;Outras deduções de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Dívida Ativa - Multas da Dívida Ativa;    S
9917145308000000;Outras deduções de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Juros de Mora da Dívida Ativa;    S
9917145400000000;Outras deduções de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem;    S
9917145410000000;Outras deduções de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano;    N
9917145411000000;Outras deduções de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano - Principal;    S
9917145412000000;Outras deduções de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano - Multas e Juros de Mora;    S
9917145413000000;Outras deduções de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano - Dívida Ativa;    S
9917145414000000;Outras deduções de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917145415000000;Outras deduções de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano - Multas;    S
9917145416000000;Outras deduções de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano - Juros de Mora;    S
9917145417000000;Outras deduções de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano - Dívida Ativa - Multas da Dívida Ativa;    S
9917145418000000;Outras deduções de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano - Juros de Mora da Dívida Ativa;    S
9917145420000000;Outras deduções de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo;    N
9917145421000000;Outras deduções de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo - Principal;    S
9917145422000000;Outras deduções de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo - Multas e Juros de Mora;    S
9917145423000000;Outras deduções de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo - Dívida Ativa;    S
9917145424000000;Outras deduções de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917145425000000;Outras deduções de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo - Multas;    S
9917145426000000;Outras deduções de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo - Juros de Mora;    S
9917145427000000;Outras deduções de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo - Dívida Ativa - Multas da Dívida Ativa;    S
9917145428000000;Outras deduções de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo - Juros de Mora da Dívida Ativa;    S
9917145500000000;Outras deduções de Transferências referentes ao Programa Brasil Alfabetizado - PBA;    N
9917145501000000;Outras deduções de Transferências referentes ao Programa Brasil Alfabetizado - PBA - Principal;    S
9917145502000000;Outras deduções de Transferências referentes ao Programa Brasil Alfabetizado - PBA - Multas e Juros de Mora;    S
9917145503000000;Outras deduções de Transferências referentes ao Programa Brasil Alfabetizado - PBA - Dívida Ativa;    S
9917145504000000;Outras deduções de Transferências referentes ao Programa Brasil Alfabetizado - PBA - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917145505000000;Outras deduções de Transferências referentes ao Programa Brasil Alfabetizado - PBA - Multas;    S
9917145506000000;Outras deduções de Transferências referentes ao Programa Brasil Alfabetizado - PBA - Juros de Mora;    S
9917145507000000;Outras deduções de Transferências referentes ao Programa Brasil Alfabetizado - PBA - Dívida Ativa - Multas da Dívida Ativa;    S
9917145508000000;Outras deduções de Transferências referentes ao Programa Brasil Alfabetizado - PBA - Juros de Mora da Dívida Ativa;    S
9917145600000000;Outras deduções de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA;    N
9917145601000000;Outras deduções de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA - Principal;    S
9917145602000000;Outras deduções de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA - Multas e Juros de Mora;    S
9917145603000000;Outras deduções de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA - Dívida Ativa;    S
9917145604000000;Outras deduções de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917145605000000;Outras deduções de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA - Multas;    S
9917145606000000;Outras deduções de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA - Juros de Mora;    S
9917145607000000;Outras deduções de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA - Dívida Ativa - Multas da Dívida Ativa;    S
9917145608000000;Outras deduções de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA - Juros de Mora da Dívida Ativa;    S
9917145700000000;Outras deduções de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE;    N
9917145701000000;Outras deduções de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE - Principal;    S
9917145702000000;Outras deduções de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE - Multas e Juros de Mora;    S
9917145703000000;Outras deduções de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE - Dívida Ativa;    S
9917145704000000;Outras deduções de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917145705000000;Outras deduções de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE - Multas;    S
9917145706000000;Outras deduções de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE - Juros de Mora;    S
9917145707000000;Outras deduções de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE - Dívida Ativa - Multas da Dívida Ativa;    S
9917145708000000;Outras deduções de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE - Juros de Mora da Dívida Ativa;    S
9917145800000000;Outras deduções de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;    N
9917145801000000;Outras deduções de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental - Principal;    N
9917145802000000;Outras deduções de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental - Multas e Juros de Mora;    N
9917145803000000;Outras deduções de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental - Dívida Ativa;    S
9917145804000000;Outras deduções de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917145805000000;Outras deduções de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental - Multas;    S
9917145806000000;Outras deduções de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental - Juros de Mora;    S
9917145807000000;Outras deduções de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental - Dívida Ativa - Multas da Dívida Ativa;    S
9917145808000000;Outras deduções de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental - Juros de Mora da Dívida Ativa;    S
9917145900000000;Outras deduções de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA;    S
9917145901000000;Outras deduções de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA - Principal;    S
9917145902000000;Outras deduções de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA - Multas e Juros de Mora;    N
9917145903000000;Outras deduções de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA - Dívida Ativa;    S
9917145904000000;Outras deduções de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917145905000000;Outras deduções de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA - Multas;    S
9917145906000000;Outras deduções de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA - Juros de Mora;    S
9917145907000000;Outras deduções de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA - Dívida Ativa - Multas da Dívida Ativa;    S
9917145908000000;Outras deduções de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA - Juros de Mora da Dívida Ativa;    S
9917149900000000;Outras deduções de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE;    S
9917149901000000;Outras deduções de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;    S
9917149902000000;Outras deduções de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Multas e Juros de Mora;    N
9917149903000000;Outras deduções de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Dívida Ativa;    S
9917149904000000;Outras deduções de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917149905000000;Outras deduções de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Multas;    S
9917149906000000;Outras deduções de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Juros de Mora;    S
9917149907000000;Outras deduções de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Dívida Ativa - Multas da Dívida Ativa;    S
9917149908000000;Outras deduções de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Juros de Mora da Dívida Ativa;    S
9917150000000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB ;    S
9917155000000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAT;    S
9917155001000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Principal;    N
9917155002000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Multas e Juros de Mora;    S
9917155003000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Dívida Ativa;    S
9917155004000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917155005000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Multas;    S
9917155006000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Juros de Mora;    S
9917155007000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Dívida Ativa - Multas da Dívida Ativa;    S
9917155008000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Juros de Mora da Dívida Ativa;    S
9917155100000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAF;    S
9917155101000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Principal;    N
9917155102000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Multas e Juros de Mora;    S
9917155103000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Dívida Ativa;    S
9917155104000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917155105000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Multas;    S
9917155106000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Juros de Mora;    S
9917155107000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Dívida Ativa - Multas da Dívida Ativa;    S
9917155108000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Juros de Mora da Dívida Ativa;    S
9917155200000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAR;    S
9917155201000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAR - Principal;    N
9917155202000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAR - Multas e Juros de Mora;    N
9917155203000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAR - Dívida Ativa;    N
9917155204000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAR - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917155205000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAR - Multas;    S
9917155206000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAR - Juros de Mora;    S
9917155207000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAR - Dívida Ativa - Multas da Dívida Ativa;    S
9917155208000000;Outras deduções de Transferências de Recursos de Complementação da União ao Fundeb – VAAR - Juros de Mora da Dívida Ativa;    S
9917160000000000;Outras deduções de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS ;    S
9917165000000000;Outras deduções de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS;    S
9917165001000000;Outras deduções de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Principal;    S
9917165002000000;Outras deduções de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Multas e Juros de Mora;    N
9917165003000000;Outras deduções de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Dívida Ativa;    S
9917165004000000;Outras deduções de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917165005000000;Outras deduções de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Multas;    S
9917165006000000;Outras deduções de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Juros de Mora;    S
9917165007000000;Outras deduções de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Dívida Ativa - Multas da Dívida Ativa;    S
9917165008000000;Outras deduções de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Juros de Mora da Dívida Ativa;    S
9917170000000000;Outras deduções de Transferências de Convênios da União e de Suas Entidades;    S
9917175000000000;Outras deduções de Transferências de Convênios da União para o Sistema Único de Saúde – SUS;    S
9917175001000000;Outras deduções de Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Principal;    N
9917175002000000;Outras deduções de Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Multas e Juros de Mora;    S
9917175003000000;Outras deduções de Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Dívida Ativa;    S
9917175004000000;Outras deduções de Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917175005000000;Outras deduções de Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Multas;    S
9917175006000000;Outras deduções de Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Juros de Mora;    S
9917175007000000;Outras deduções de Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Dívida Ativa - Multas da Dívida Ativa;    S
9917175008000000;Outras deduções de Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Juros de Mora da Dívida Ativa;    S
9917175100000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Educação;    S
9917175101000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Educação - Principal;    N
9917175102000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Educação - Multas e Juros de Mora;    S
9917175103000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Educação - Dívida Ativa;    S
9917175104000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Educação - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917175105000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Educação - Multas;    S
9917175106000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Educação - Juros de Mora;    S
9917175107000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Educação - Dívida Ativa - Multas da Dívida Ativa;    S
9917175108000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Educação - Juros de Mora da Dívida Ativa;    S
9917175200000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Assistência Social;    S
9917175201000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Assistência Social - Principal;    N
9917175202000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Assistência Social - Multas e Juros de Mora;    S
9917175203000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Assistência Social - Dívida Ativa;    S
9917175204000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Assistência Social - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917175205000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Assistência Social - Multas;    S
9917175206000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Assistência Social - Juros de Mora;    S
9917175207000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Assistência Social - Dívida Ativa - Multas da Dívida Ativa;    S
9917175208000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Assistência Social - Juros de Mora da Dívida Ativa;    S
9917175300000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Combate à Fome;    S
9917175301000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Combate à Fome - Principal;    N
9917175302000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Combate à Fome - Multas e Juros de Mora;    S
9917175303000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Combate à Fome - Dívida Ativa;    S
9917175304000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Combate à Fome - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917175305000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Combate à Fome - Multas;    S
9917175306000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Combate à Fome - Juros de Mora;    S
9917175307000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Combate à Fome - Dívida Ativa - Multas da Dívida Ativa;    S
9917175308000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Combate à Fome - Juros de Mora da Dívida Ativa;    S
9917175400000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico;    S
9917175401000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico - Principal;    N
9917175402000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico - Multas e Juros de Mora;    N
9917175403000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico - Dívida Ativa;    S
9917175404000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9917175405000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico - Multas;    S
9917175406000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico - Juros de Mora;    S
9917175407000000;Outras deduções de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico - Dívida Ativa - Multas da Dívida Ativa;    S
